loop-location,ICC-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(48),1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(49),0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(50),1,248,0.8871,3,0.4388,0.03656,0,0.06987,0.06987,0,209,0,209,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(224),0,91,0.8242,1,0.2651,0.01606,0,0.1049,0.08392,0,69,13,56,0,74,36,38
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(218),0,14,0.4286,0,0.2581,0.06452,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(184),0,20,0.25,0,0.1818,0.02273,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(179),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(165),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(135),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/sp.c(133),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/txinvr.c(45),1,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/txinvr.c(46),0,268,0.08582,1,0.01681,0,0,0,0,0,0,0,0,0,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/txinvr.c(47),1,257,0.9105,7,0.39,0.02496,0,0.08563,0.08563,0,167,0,167,0,160,57,103
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/tzetar.c(46),1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/tzetar.c(47),0,271,0.08487,1,0.01653,0,0,0,0,0,0,0,0,0,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/tzetar.c(48),1,260,0.9115,8,0.3892,0.02462,0,0.09009,0.09009,0,169,0,169,0,164,59,105
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/verify.c(319),0,63,0.2857,0,0.1867,0.06667,0,0,0,0,9,0,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/verify.c(300),0,63,0.2857,0,0.1867,0.06667,0,0,0,0,9,0,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/verify.c(274),1,46,0.6957,0,0.3774,0.07547,0,0,0,0,28,0,28,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/verify.c(69),0,16,0.5,0,0.2941,0.05882,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/verify.c(62),1,18,0.5556,1,0.2927,0.04878,0,0.3333,0.3333,0,5,0,5,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(48),0,3034,0.0006592,0,0.0001276,6.38E-05,0,0,0,0,1,0,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(58),0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(77),1,144,0.8542,2,0.3157,0.03226,0,0.1464,0.1464,0,99,0,99,0,140,63,77
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(89),1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(99),1,144,0.8542,2,0.3157,0.03226,0,0.1506,0.1506,0,99,0,99,0,140,63,77
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(115),1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(137),1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(165),1,274,0.5511,5,0.2156,0.02187,0,0.07921,0.07921,0,90,0,90,0,314,148,166
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(192),1,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(226),1,461,0.8894,5,0.3211,0.03112,0,0.1232,0.1232,0,336,0,336,0,476,212,264
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(258),1,160,0.6312,4,0.3158,0.02632,0,0.1125,0.1125,0,72,0,72,0,88,40,48
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(272),1,237,0.08017,1,0.01402,0.004673,0,0.01538,0.01538,0,1,0,1,0,64,32,32
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(59),1,122,0.9016,1,0.2171,0.0155,0,0.1919,0.05814,0,70,23,47,0,102,47,55
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(65),1,87,0.8046,0,0.4233,0.05291,0,0,0,0,63,0,63,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(90),0,100,0.82,1,0.3472,0.03774,0,0.12,0.12,0,65,0,65,0,60,25,35
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(116),0,225,0.8622,0,0.4467,0.04918,0,0,0,0,182,0,182,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(138),0,354,0.596,4,0.2261,0.01269,0,0.06014,0.06014,0,140,0,140,0,442,207,235
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(171),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(176),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(184),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(193),0,634,0.9432,5,0.3149,0.01408,0,0.09206,0.09206,0,496,0,496,0,764,344,420
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(261),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(273),0,224,0.4464,3,0.31,0.075,0,0.1026,0.1026,0,76,0,76,0,80,33,47
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(144),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(149),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(154),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/x_solve.c(276),0,80,0.875,1,0.4277,0.02312,0,0.08219,0.08219,0,60,0,60,0,13,3,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(48),0,3048,0.09482,2,0.0009238,0.0002867,0,0.0008856,0.0008856,0,8,0,8,0,7896,3948,3948
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(58),0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(77),1,145,0.8483,2,0.3142,0.03211,0,0.1464,0.1464,0,99,0,99,0,140,63,77
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(89),1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(99),1,145,0.8483,2,0.3142,0.03211,0,0.1506,0.1506,0,99,0,99,0,140,63,77
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(114),1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(133),0,366,0.05464,2,0.00627,0.003135,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(163),1,269,0.316,2,0.1871,0.04762,0,0.09302,0.09302,0,58,0,58,0,114,48,66
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(187),0,646,0.05882,2,0.003876,0.001938,0,0,0,0,0,0,0,0,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(222),1,456,0.886,3,0.3399,0.03338,0,0.075,0.075,0,332,0,332,0,388,168,220
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(254),1,155,0.5871,2,0.3309,0.02941,0,0.06061,0.06061,0,68,0,68,0,64,28,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(266),0,236,0.0339,2,0.0177,0.00885,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(59),1,122,0.9016,1,0.2171,0.0155,0,0.1919,0.05814,0,70,23,47,0,102,47,55
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(65),1,88,0.7955,0,0.4188,0.05236,0,0,0,0,63,0,63,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(90),0,100,0.82,1,0.3472,0.03774,0,0.12,0.12,0,65,0,65,0,60,25,35
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(115),0,226,0.8584,0,0.4449,0.04898,0,0,0,0,182,0,182,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(136),1,348,0.5431,2,0.2227,0.02462,0,0.03947,0.03947,0,126,0,126,0,406,189,217
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(167),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(172),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(179),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(190),1,628,0.8885,3,0.3141,0.03141,0,0.06783,0.06783,0,458,0,458,0,692,308,384
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(255),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(269),1,220,0.4,1,0.2974,0.08205,0,0.08824,0.08824,0,68,0,68,0,68,27,41
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(140),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(145),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(150),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/y_solve.c(270),0,80,0.875,1,0.4277,0.02312,0,0.08219,0.08219,0,60,0,60,0,13,3,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(48),0,3023,0.09626,2,0.0009025,0.0002801,0,0.0008094,0.0008094,0,8,0,8,0,8640,4320,4320
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(58),0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(77),1,137,0.8467,2,0.2908,0.03132,0,0.1351,0.1351,0,91,0,91,0,168,77,91
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(90),1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(100),1,140,0.85,2,0.2936,0.03091,0,0.1412,0.1412,0,94,0,94,0,168,77,91
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(116),1,236,0.1314,1,0.02326,0,0,0,0,0,0,0,0,0,104,52,52
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(135),0,365,0.05479,2,0.00627,0.003135,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(165),1,268,0.3172,2,0.1877,0.04778,0,0.09302,0.09302,0,58,0,58,0,114,48,66
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(190),0,645,0.05891,2,0.003876,0.001938,0,0,0,0,0,0,0,0,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(225),1,455,0.8879,3,0.3404,0.03343,0,0.075,0.075,0,332,0,332,0,388,168,220
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(258),1,154,0.5909,2,0.3333,0.02963,0,0.06061,0.06061,0,68,0,68,0,64,28,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(275),0,235,0.03404,2,0.0177,0.00885,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(59),1,122,0.9016,1,0.2171,0.0155,0,0.1919,0.05814,0,70,23,47,0,102,47,55
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(65),1,87,0.8046,0,0.4233,0.05291,0,0,0,0,63,0,63,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(91),0,99,0.8283,1,0.3498,0.03802,0,0.12,0.12,0,65,0,65,0,60,25,35
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(117),0,225,0.8622,0,0.4467,0.04918,0,0,0,0,182,0,182,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(138),1,347,0.5447,2,0.2233,0.02468,0,0.03947,0.03947,0,126,0,126,0,406,189,217
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(169),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(174),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(182),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(193),1,627,0.89,3,0.3144,0.03144,0,0.06783,0.06783,0,458,0,458,0,692,308,384
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(259),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(278),1,219,0.4018,1,0.299,0.08247,0,0.08824,0.08824,0,68,0,68,0,68,27,41
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(142),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(147),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(152),0,57,0.8421,1,0.4146,0.02439,0,0.08163,0.08163,0,41,0,41,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/z_solve.c(279),0,80,0.875,1,0.4277,0.02312,0,0.08219,0.08219,0,60,0,60,0,13,3,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(144),0,19,0.5263,1,0.2857,0.04762,0,0.25,0.25,0,6,0,6,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(90),0,5,0.4,0,0.2857,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(735),0,39,0.2564,0,0.1348,0.02247,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(759),0,185,0.07568,1,0.006757,0.003378,0,0.02564,0,0,3,3,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(763),0,167,0.1796,2,0.03704,0.006173,0,0.008929,0,0,4,3,1,0,108,54,54
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(791),0,47,0.2766,1,0.1414,0.0101,0,0.125,0.125,0,6,0,6,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(777),0,55,0.09091,0,0.04237,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(374),0,1413,0.3383,17,0.02576,0.0001227,0,0.005564,0.005564,0,146,0,146,0,6324,3160,3164
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(398),0,57,0.7719,0,0.418,0.05738,0,0,0,0,36,0,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(410),1,19,0.5789,0,0.3171,0.04878,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(438),0,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(443),1,65,0.8154,0,0.4338,0.04412,0,0,0,0,45,0,45,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(451),0,65,0.8154,0,0.4338,0.04412,0,0,0,0,45,0,45,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(459),1,116,0.1724,1,0.04545,0,0,0,0,0,0,0,0,0,96,48,48
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(474),1,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(478),0,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(483),1,39,0.2308,1,0.1053,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(489),1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(495),1,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(507),0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(425),1,29,0.7241,0,0.3833,0.03333,0,0,0,0,17,0,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(432),0,29,0.7241,0,0.3833,0.03333,0,0,0,0,17,0,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(460),0,52,0.8077,0,0.4259,0.03704,0,0,0,0,36,0,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(466),0,52,0.8077,0,0.4259,0.03704,0,0,0,0,36,0,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(484),0,29,0.7241,0,0.3833,0.03333,0,0,0,0,17,0,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(490),0,29,0.7241,0,0.3833,0.03333,0,0,0,0,17,0,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(508),0,608,0.3766,7,0.02083,0.003289,0,0.0274,0.009132,0,94,54,40,0,1658,827,831
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(515),1,41,0.7561,0,0.3977,0.04545,0,0,0,0,27,0,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(526),0,56,0.8036,0,0.4237,0.04237,0,0,0,0,39,0,39,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(601),0,19,0.6316,0,0.3333,0.02564,0,0,0,0,9,0,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(569),0,63,0.8413,1,0.4,0.02963,0,0.07273,0.05455,0,42,1,41,0,13,6,7
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(348),0,55,0.5636,2,0.2803,0.04545,0,0.2162,0.2162,0,21,0,21,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(338),0,30,0.3333,0,0.1875,0.03125,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(322),1,28,0.3571,0,0.2105,0.03509,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(703),0,57,0.2982,1,0.1596,0.02128,0,0,0,0,4,0,4,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(708),0,19,0.6316,0,0.2973,0.02703,0,0,0,0,9,2,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(283),0,91,0.9121,5,0.4398,0.005236,0,0.2386,0.2386,0,70,0,70,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(269),0,60,0.4833,1,0.2687,0.05224,0,0.125,0.125,0,20,0,20,0,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(188),0,253,0.2134,2,0.04713,0.006369,0,0.003021,0.003021,0,9,0,9,0,322,161,161
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(215),0,21,0.6667,0,0.3171,0.02439,0,0,0,0,11,2,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(222),0,19,0.6316,0,0.2973,0.02703,0,0,0,0,9,2,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(229),0,18,0.5556,0,0.2703,0.05405,0,0,0,0,7,2,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(245),0,15,0.5333,0,0.2903,0.03226,0,0,0,0,5,0,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(249),0,16,0.5625,0,0.303,0.0303,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(965),0,435,0.07816,1,0.01485,0,0,0,0,0,0,0,0,0,136,68,68
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(968),1,23,0.6522,0,0.3469,0.04082,0,0,0,0,12,0,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(989),0,120,0.8583,1,0.4254,0.04104,0,0.1215,0.1215,0,85,0,85,0,22,7,15
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(960),0,16,0.5625,0,0.303,0.0303,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(957),1,16,0.5625,0,0.303,0.0303,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(953),0,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(949),1,25,0.68,0,0.3654,0.03846,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(946),0,16,0.5625,0,0.303,0.0303,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(943),1,16,0.5625,0,0.303,0.0303,0,0,0,0,6,0,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(1123),1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(1124),0,170,0.2824,1,0.1698,0.06366,0,0.04969,0.04969,0,32,0,32,0,129,63,66
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/UA/src/adapt.c(1128),0,43,0.814,1,0.3895,0.02105,0,0.1053,0.1053,0,27,0,27,0,11,3,8
