loop-location,icc-parallel,omp,icc-labels,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(117),1,0,1,18,0.7778,0,0,3,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(70),1,1,0,143,0.958,6,0.2044,1,6,0.04037,0.006211,0,0.404,0.05724,0,297,148,0,1,0,148,1,56,28,0,0,0,28,0,0,0,0,0,4,0.0292,3,0.0219,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(72),0,0,0,131,0.9542,5,0.176,2,5,0.04467,0.006873,0,0.4211,0.05639,0,266,134,0,1,0,134,1,44,22,0,0,0,22,0,0,0,0,0,4,0.032,3,0.024,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(74),0,0,0,119,0.9496,4,0.1416,3,4,0.08846,0.007692,0,0.4489,0.05778,0,225,120,0,1,0,120,1,32,16,0,0,0,16,0,0,0,0,0,4,0.0354,3,0.02655,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(77),0,0,0,12,0.6667,0,0,4,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(81),0,0,0,12,0.6667,0,0,4,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(85),0,0,0,12,0.6667,0,0,4,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(89),1,0,1,68,0.9412,0,0,4,0,0.4733,0.04667,0,0,0,0,71,70,0,1,0,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0.01562,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(56),1,1,1,42,0.8571,3,0.4444,1,3,0.1,0.01111,0,0.2899,0.04348,0,69,27,0,1,0,27,1,32,16,0,0,0,16,0,0,0,0,0,1,0.02778,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(57),1,0,1,33,0.8182,2,0.3704,2,2,0.1304,0.01449,0,0.3333,0.04167,0,48,20,0,1,0,20,1,20,10,0,0,0,10,0,0,0,0,0,1,0.03704,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(58),1,0,1,24,0.75,1,0.2222,3,1,0.1458,0.02083,0,0.4138,0.03448,0,29,13,0,1,0,13,1,8,4,0,0,0,4,0,0,0,0,0,1,0.05556,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(59),1,0,1,15,0.7333,0,0,4,0,0.4138,0.03448,0,0,0,0,9,8,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0.09091,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(229),1,0,1,45,0.9111,1,0.09756,1,1,0.19,0.05,0,0.3973,0.0411,0,73,35,0,8,4,35,8,8,4,0,0,0,4,0,0,0,0,0,4,0.09756,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(230),1,0,1,30,0.8667,0,0,2,0,0.4603,0.04762,0,0,0,0,26,21,0,5,2,21,5,0,0,0,0,0,0,0,0,0,0,0,3,0.1154,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(220),1,0,1,45,0.9111,1,0.09756,1,1,0.19,0.05,0,0.3973,0.0411,0,73,35,0,8,4,35,8,8,4,0,0,0,4,0,0,0,0,0,4,0.09756,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(221),1,0,1,30,0.8667,0,0,2,0,0.4603,0.04762,0,0,0,0,26,21,0,5,2,21,5,0,0,0,0,0,0,0,0,0,0,0,3,0.1154,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(432),1,1,1,53,0.8868,4,0.4043,1,3,0.08547,0.01709,0,0.3579,0.09474,0,95,42,0,1,0,41,2,36,19,0,1,0,18,2,0,0,0,0,1,0.02128,0,0,1,0.05263,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(433),1,0,1,44,0.8636,3,0.3421,2,2,0.1053,0.02105,0,0.3973,0.09589,0,73,34,0,1,0,33,2,24,13,0,1,0,12,2,0,0,0,0,1,0.02632,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(434),1,0,1,35,0.8286,2,0.2414,3,1,0.1096,0.0274,0,0.4528,0.09434,0,53,26,0,1,0,25,2,12,7,0,1,0,6,2,0,0,0,0,1,0.03448,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(435),1,0,1,26,0.8462,1,0.1364,4,0,0.4528,0.03774,0,0.1429,0.1429,0,21,20,0,1,0,19,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04545,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(419),1,1,1,78,0.9231,3,0.1806,1,2,0.07558,0.02907,0,0.4694,0.08844,0,147,74,0,1,0,73,2,24,13,0,1,0,12,2,0,0,0,0,1,0.01389,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(420),1,0,1,69,0.913,2,0.1111,2,1,0.07483,0.03401,0,0.4919,0.06452,0,124,63,0,1,0,62,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01587,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(421),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(407),1,1,1,90,0.9333,3,0.1548,1,2,0.07035,0.03015,0,0.4798,0.08671,0,173,88,0,1,0,87,2,24,13,0,1,0,12,2,0,0,0,0,1,0.0119,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(408),1,0,1,81,0.9259,2,0.09333,2,1,0.06936,0.03468,0,0.4966,0.0604,0,149,76,0,1,0,75,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01333,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(409),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(392),1,1,1,110,0.9455,4,0.1827,1,3,0.05976,0.02789,0,0.4732,0.1071,0,224,114,0,1,0,113,2,36,19,0,1,0,18,2,0,0,0,0,1,0.009615,0,0,1,0.05263,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(393),1,0,1,101,0.9406,3,0.1368,2,2,0.06696,0.03125,0,0.4873,0.08629,0,197,101,0,1,0,100,2,24,13,0,1,0,12,2,0,0,0,0,1,0.01053,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(394),1,0,1,92,0.9348,2,0.0814,3,1,0.06599,0.03553,0,0.5,0.05814,0,172,88,0,1,0,87,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01163,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(395),1,0,1,83,0.9518,1,0.03797,4,0,0.5,0.0407,0,0.03846,0.03846,0,78,77,0,1,0,76,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(381),1,1,1,90,0.9333,3,0.1548,1,2,0.07035,0.03015,0,0.4798,0.08671,0,173,88,0,1,0,87,2,24,13,0,1,0,12,2,0,0,0,0,1,0.0119,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(382),1,0,1,81,0.9259,2,0.09333,2,1,0.06936,0.03468,0,0.4966,0.0604,0,149,76,0,1,0,75,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01333,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(383),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(369),1,1,1,78,0.9231,3,0.1806,1,2,0.07558,0.02907,0,0.4694,0.08844,0,147,74,0,1,0,73,2,24,13,0,1,0,12,2,0,0,0,0,1,0.01389,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(370),1,0,1,69,0.913,2,0.1111,2,1,0.07483,0.03401,0,0.4919,0.06452,0,124,63,0,1,0,62,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01587,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(371),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(312),1,1,1,635,0.9906,5,0.0461,1,2,0.04564,0.04019,0,0.527,0.09719,0,1389,751,2,5,0,748,10,44,29,0,3,0,26,6,0,0,0,0,5,0.007949,0,0,3,0.1034,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(313),1,0,1,626,0.9904,4,0.0371,2,1,0.04824,0.04248,0,0.5115,0.05802,0,1310,686,2,5,0,683,10,32,23,0,3,0,20,6,0,0,0,0,5,0.008065,0,0,3,0.1304,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(314),1,0,1,617,0.9903,3,0.02782,3,0,0.5115,0.04504,0,0.02707,0.02707,0,628,621,2,5,0,618,10,20,17,0,3,0,14,6,0,0,0,0,5,0.008183,0,0,3,0.1765,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(202),1,1,0,1045,0.9943,16,0.08662,1,13,0.05173,0.03502,0,0.5057,0.1105,0.02362,2371,1230,44,45,0,1194,125,174,96,0,10,0,84,22,0,0,0,0,10,0.009625,0,0,6,0.06667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(203),1,0,1,626,0.9904,3,0.02742,2,1,0.04824,0.04248,0,0.5115,0.05344,0,1310,685,3,5,0,683,10,25,17,0,2,0,15,4,0,0,0,0,5,0.008065,0,0,2,0.1176,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(256),1,0,1,69,0.913,2,0.1111,2,1,0.07483,0.03401,0,0.4919,0.06452,0,124,63,0,1,0,62,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01587,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(265),1,0,1,81,0.9259,2,0.09333,2,1,0.06936,0.03468,0,0.4966,0.0604,0,149,76,0,1,0,75,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01333,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(273),1,0,1,101,0.9406,3,0.1368,2,2,0.06696,0.03125,0,0.4873,0.08629,0,197,101,0,1,0,100,2,24,13,0,1,0,12,2,0,0,0,0,1,0.01053,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(285),1,0,1,81,0.9259,2,0.09333,2,1,0.06936,0.03468,0,0.4966,0.0604,0,149,76,0,1,0,75,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01333,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(294),1,0,1,69,0.913,2,0.1111,2,1,0.07483,0.03401,0,0.4919,0.06452,0,124,63,0,1,0,62,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01587,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(204),1,0,1,617,0.9903,2,0.018,3,0,0.5115,0.04504,0,0.01752,0.01752,0,628,620,3,5,0,618,10,13,11,0,2,0,9,4,0,0,0,0,5,0.008183,0,0,2,0.1818,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(257),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(266),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(274),1,0,1,92,0.9348,2,0.0814,3,1,0.06599,0.03553,0,0.5,0.05814,0,172,88,0,1,0,87,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01163,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(286),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(295),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(275),1,0,1,83,0.9518,1,0.03797,4,0,0.5,0.0407,0,0.03846,0.03846,0,78,77,0,1,0,76,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(91),1,1,1,1027,0.9942,12,0.08423,1,11,0.0461,0.03558,0,0.496,0.1001,0.008948,2347,1234,28,45,0,1182,125,235,124,16,39,0,77,102,0,0,0,0,10,0.009794,0,0,9,0.1047,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(92),1,0,1,626,0.9904,4,0.03548,2,1,0.04824,0.04248,0,0.5115,0.05725,0,1310,686,2,5,0,683,10,31,22,0,3,0,19,6,0,0,0,0,5,0.008065,0,0,3,0.1364,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(149),1,0,1,142,0.9577,4,0.1029,2,2,0.06796,0.0356,0,0.4891,0.06159,0,276,140,1,3,0,137,7,24,14,0,2,0,12,4,0,0,0,0,2,0.01471,0,0,2,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(165),1,0,1,101,0.9406,3,0.1368,2,2,0.06696,0.03125,0,0.4873,0.08629,0,197,101,0,1,0,100,2,24,13,0,1,0,12,2,0,0,0,0,1,0.01053,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(176),1,0,1,146,0.9589,4,0.1,2,2,0.07669,0.03374,0,0.4671,0.05882,0,289,153,1,3,0,150,7,24,14,0,2,0,12,4,0,0,0,0,2,0.01429,0,0,2,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(93),1,0,1,617,0.9903,4,0.03437,3,0,0.5115,0.04504,0,0.03344,0.03344,0,628,622,1,5,0,618,10,25,21,0,4,0,17,8,0,0,0,0,5,0.008183,0,0,4,0.1905,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(151),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(158),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(166),1,0,1,92,0.9348,2,0.0814,3,1,0.06599,0.03553,0,0.5,0.05814,0,172,88,0,1,0,87,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01163,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(178),1,0,1,72,0.9444,1,0.04412,3,0,0.4966,0.04027,0,0.04478,0.04478,0,67,66,0,1,0,65,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(185),1,0,1,60,0.9333,1,0.05357,3,0,0.4919,0.04032,0,0.05455,0.05455,0,55,54,0,1,0,53,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(167),1,0,1,83,0.9518,1,0.03797,4,0,0.5,0.0407,0,0.03846,0.03846,0,78,77,0,1,0,76,2,4,3,0,1,0,2,2,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(75),1,1,1,51,0.8824,3,0.3556,1,3,0.08929,0.01786,0,0.3556,0.06667,0,90,39,0,1,0,39,1,32,16,0,0,0,16,0,0,0,0,0,1,0.02222,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(76),1,0,1,42,0.8571,2,0.2778,2,2,0.1111,0.02222,0,0.3971,0.05882,0,68,31,0,1,0,31,1,20,10,0,0,0,10,0,0,0,0,0,1,0.02778,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(77),1,0,1,33,0.8182,1,0.1481,3,1,0.1176,0.02941,0,0.4583,0.04167,0,48,23,0,1,0,23,1,8,4,0,0,0,4,0,0,0,0,0,1,0.03704,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(78),1,0,1,24,0.8333,0,0,4,0,0.4583,0.04167,0,0,0,0,18,17,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(52),1,1,1,167,0.9641,2,0.07453,1,2,0.06361,0.04326,0,0.5056,0.09551,0,356,186,1,6,0,186,7,24,12,0,0,0,12,0,0,0,0,0,6,0.03727,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(53),1,0,1,158,0.962,1,0.03947,2,1,0.07022,0.04775,0,0.5016,0.05329,0,319,163,1,6,0,163,7,12,6,0,0,0,6,0,0,0,0,0,6,0.03947,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(54),1,0,1,149,0.9597,0,0,3,0,0.5016,0.05329,0,0,0,0,147,140,1,6,0,140,7,0,0,0,0,0,0,0,0,0,0,0,6,0.04196,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(323),0,0,0,47,0.9149,1,0.2326,1,0,0.1789,0.1158,0,0.4429,0,0,70,31,0,1,0,31,2,15,7,0,1,0,7,2,0,0,0,0,4,0.09302,3,0.06977,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(304),0,0,0,47,0.9149,0,0,1,0,0.1789,0.1158,0,0,0,0,70,31,0,1,0,31,2,0,0,0,0,0,0,0,0,0,0,0,4,0.09302,3,0.06977,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(278),1,0,1,36,0.8889,0,0,1,0,0.5263,0.1053,0,0,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0625,2,0.0625,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(68),1,0,1,12,0.6667,0,0,1,0,0.4545,0.09091,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(61),1,0,1,14,0.7143,1,0.3,1,0,0.4286,0.07143,0,0.375,0.375,0,8,8,0,0,0,7,1,3,3,0,0,0,2,1,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(72),1,1,0,2546,0.9976,7,0.0126,1,7,0.008145,0.00704,0,0.3996,0.05033,0,7173,4020,463,133,0,2738,1878,64,32,0,0,0,32,0,0,0,0,0,139,0.05472,8,0.00315,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(73),0,0,0,2537,0.9976,6,0.01027,2,6,0.01757,0.00711,0,0.3915,0.04407,0,7035,3947,479,133,0,2681,1878,52,26,0,0,0,26,0,0,0,0,0,139,0.05492,8,0.003161,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(74),1,0,1,745,0.9946,0,0,3,0,0.5161,0.05645,0,0,0,0,772,698,21,53,0,686,86,0,0,0,0,0,0,0,0,0,0,0,53,0.07152,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(154),1,0,1,1610,0.9969,0,0,3,0,0.5073,0.05621,0,0,0,0,1743,1591,75,77,0,1526,217,0,0,0,0,0,0,0,0,0,0,0,77,0.04798,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(346),0,0,0,57,0.9123,0,0,3,0,0.5169,0.07627,0,0,0,0,47,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05769,3,0.05769,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(386),0,0,0,58,0.931,3,0.2407,3,2,0.08,0.032,0,0.4393,0.08411,0,107,52,0,1,0,50,3,23,14,0,1,0,12,3,0,0,0,0,1,0.01852,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(387),1,0,1,51,0.9216,2,0.1915,4,1,0.08411,0.02804,0,0.4556,0.06667,0,90,45,0,1,0,43,3,15,10,0,1,0,8,3,0,0,0,0,1,0.02128,0,0,1,0.1111,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(388),0,0,0,44,0.9091,1,0.125,5,0,0.4667,0.02222,0,0.1,0.1,0,40,39,0,1,0,37,3,7,6,0,1,0,4,3,0,0,0,0,1,0.025,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(71),1,1,0,2539,0.9976,8,0.01461,1,7,0.008023,0.006917,0,0.3989,0.05071,0,7159,4111,365,133,0,2729,1880,71,38,0,1,0,36,3,0,0,0,0,139,0.05488,8,0.003158,1,0.02703,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(72),0,0,0,2530,0.9976,7,0.01228,2,6,0.01746,0.006984,0,0.3909,0.04457,0,7022,4059,361,133,0,2673,1880,59,32,0,1,0,30,3,0,0,0,0,139,0.05507,8,0.00317,1,0.03226,0,0
