loop-location,icc,omp,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(229),1,,1,45,0.3111,1,0.2857,0.3171,0.04878,0,0.05,0.05,0,20,7,0,13,8,13,0,0,13,8,0,0,0,0,4,0.2857,0,0,4,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(230),1,,1,30,0.8667,1,0.1154,0.4462,0.04615,0,0.1071,0.1071,0,28,21,0,7,4,7,0,0,7,4,0,0,0,0,3,0.1154,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(220),1,,1,45,0.3111,1,0.2857,0.3171,0.04878,0,0.05,0.05,0,20,7,0,13,8,13,0,0,13,8,0,0,0,0,4,0.2857,0,0,4,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/initialize.c(221),1,,1,30,0.8667,1,0.1154,0.4462,0.04615,0,0.1071,0.1071,0,28,21,0,7,4,7,0,0,7,4,0,0,0,0,3,0.1154,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(432),1,1,1,53,0.0566,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(433),1,,1,44,0.06818,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02439,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(434),1,,1,35,0.08571,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03125,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(435),1,,1,26,0.8462,1,0.1364,0.4444,0.03704,0,0.1364,0.1364,0,22,20,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04545,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(419),1,1,1,78,0.03846,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(420),1,,1,69,0.04348,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(421),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(407),1,1,1,90,0.03333,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01149,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(408),1,,1,81,0.03704,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01282,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(409),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(392),1,1,1,110,0.02727,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009346,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(393),1,,1,101,0.0297,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(394),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(395),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(381),1,1,1,90,0.03333,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01149,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(382),1,,1,81,0.03704,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01282,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(383),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(369),1,1,1,78,0.03846,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(370),1,,1,69,0.04348,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(371),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(312),1,1,1,635,0.004724,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.007911,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(313),1,,1,626,0.004792,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008026,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(314),1,,1,617,0.9903,5,0.04255,0.5095,0.04487,0,0.04107,0.04107,0,633,623,5,5,0,36,26,5,5,0,0,0,0,0,5,0.008183,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(202),0,1,1,1045,0.01148,0,0,0.04511,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,0.009681,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(203),1,,1,626,0.004792,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008026,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(256),1,,1,69,0.04348,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(265),1,,1,81,0.03704,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01282,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(273),1,,1,101,0.0297,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(285),1,,1,81,0.03704,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01282,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(294),1,,1,69,0.04348,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(204),1,,1,617,0.9903,5,0.04255,0.5095,0.04487,0,0.04107,0.04107,0,633,623,5,5,0,36,26,5,5,0,0,0,0,0,5,0.008183,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(257),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(266),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(274),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(286),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(295),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(275),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(91),1,1,1,1027,0.005842,0,0,0.02326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.009794,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(92),1,,1,626,0.004792,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008026,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(149),1,,1,142,0.02817,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01449,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(165),1,,1,101,0.0297,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(176),1,,1,146,0.05479,0,0,0.2353,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0.01449,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(93),1,,1,617,0.9903,5,0.04255,0.5095,0.04487,0,0.04107,0.04107,0,633,623,5,5,0,36,26,5,5,0,0,0,0,0,5,0.008183,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(151),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(158),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(166),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(178),1,,1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(185),1,,1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(167),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(75),1,1,1,51,0.05882,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02083,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(76),1,,1,42,0.07143,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02564,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(77),1,,1,33,0.09091,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(78),1,,1,24,0.8333,0,0,0.4583,0.04167,0,0,0,0,18,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(52),1,1,1,167,0.01796,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.03659,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(53),1,,1,158,0.01899,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.03871,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/rhs.c(54),1,,1,149,0.9597,1,0.01399,0.5,0.05312,0,0.02703,0.02703,0,148,141,1,6,0,3,1,1,1,0,0,0,0,0,6,0.04196,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(323),0,,0,47,0.9149,1,0.2326,0.1771,0.1146,0,0.4366,0,0,71,31,0,1,0,16,7,0,1,0,0,0,0,0,4,0.09302,3,0.06977,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(304),0,,0,47,0.9149,1,0.2326,0.1771,0.1146,0,0.4366,0,0,71,31,0,1,0,16,7,0,1,0,0,0,0,0,4,0.09302,3,0.06977,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(278),1,,1,36,0.8889,0,0,0.5263,0.1053,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0625,2,0.0625,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(68),1,,1,12,0.6667,0,0,0.4545,0.09091,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/verify.c(61),1,,1,14,0.7143,1,0.3,0.4138,0.06897,0,0.3333,0.3333,0,9,8,1,0,0,4,3,1,0,0,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(72),0,1,1,2546,0.001178,0,0,0.0008242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0.05466,8,0.003146,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(73),0,,0,2537,0.02404,0,0,0.01733,0.001066,0,0,0,0,49,49,0,0,0,0,0,0,0,0,134,0.05412,3,0.001212,5,0.08197,5,0.08197,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(74),1,,1,745,0.9946,3,0.04858,0.5058,0.05532,0,0.04472,0.04472,0,805,719,33,53,0,69,33,33,3,0,0,0,0,0,53,0.07152,0,0,3,0.08333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(154),1,,1,1610,0.9969,2,0.08847,0.4881,0.05408,0,0.07541,0.07541,0,1883,1666,140,77,0,282,140,140,2,0,0,0,0,0,77,0.04798,0,0,2,0.01408,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(346),0,,0,57,0.9123,0,0,0.5169,0.07627,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05769,3,0.05769,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(386),0,,0,58,0.05172,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01818,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(387),1,,1,51,0.05882,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02083,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(388),0,,0,44,0.9091,1,0.125,0.4565,0.02174,0,0.09524,0.09524,0,42,39,2,1,0,9,6,2,1,0,0,0,0,0,1,0.025,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(71),0,1,1,2539,0.001182,0,0,0.0008233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0.05481,8,0.003155,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(72),0,,0,2530,0.02411,0,0,0.01731,0.001065,0,0,0,0,49,49,0,0,0,0,0,0,0,0,134,0.05427,3,0.001215,5,0.08197,5,0.08197,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(73),1,,1,738,0.9946,3,0.05041,0.5049,0.05515,0,0.04625,0.04625,0,800,713,34,53,0,71,34,34,3,0,0,0,0,0,53,0.07221,0,0,3,0.08108,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(152),1,,1,1610,0.9969,2,0.08847,0.4881,0.05408,0,0.07541,0.07541,0,1883,1666,140,77,0,282,140,140,2,0,0,0,0,0,77,0.04798,0,0,2,0.01408,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(340),0,,0,57,0.9123,0,0,0.5169,0.07627,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05769,3,0.05769,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(383),0,,0,58,0.05172,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01818,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(384),1,,1,51,0.05882,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02083,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(385),0,,0,44,0.9091,1,0.125,0.4565,0.02174,0,0.09524,0.09524,0,42,39,2,1,0,9,6,2,1,0,0,0,0,0,1,0.025,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(71),0,1,1,2542,0.00118,0,0,0.0008233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0.05475,8,0.003151,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(72),0,,0,2533,0.02369,0,0,0.01705,0.001066,0,0,0,0,48,48,0,0,0,0,0,0,0,0,134,0.05419,3,0.001213,5,0.08333,5,0.08333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(73),1,,1,742,0.9946,3,0.05014,0.5049,0.05488,0,0.04602,0.04602,0,804,717,34,53,0,71,34,34,3,0,0,0,0,0,53,0.07182,0,0,3,0.08108,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(153),1,,1,1610,0.9969,2,0.08847,0.4881,0.05408,0,0.07541,0.07541,0,1883,1666,140,77,0,282,140,140,2,0,0,0,0,0,77,0.04798,0,0,2,0.01408,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(345),0,,0,57,0.9123,0,0,0.5169,0.07627,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05769,3,0.05769,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(397),0,,0,58,0.05172,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01818,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(398),1,,1,51,0.05882,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02083,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(399),0,,0,44,0.9091,1,0.125,0.4565,0.02174,0,0.09524,0.09524,0,42,39,2,1,0,9,6,2,1,0,0,0,0,0,1,0.025,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,,0,35,0.8857,1,0.871,0.3721,0.01163,0,0.02174,0.02174,0,46,34,3,1,0,44,32,3,1,0,0,0,0,0,2,0.06452,0,0,2,0.07407,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(417),0,,0,28,0.8571,0,0,0.1818,0.09091,0,0,0,0,37,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1667,4,0.1667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(326),0,,0,75,0.3467,0,0,0.4706,0.07843,0,0,0,0,16,10,0,0,0,0,0,0,0,0,1,0.02041,0,0,6,0.2308,6,0.2308,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(344),1,1,1,28,0.7143,2,0.2,0.4138,0.06897,0,0.1111,0.1111,0,18,18,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(360),1,1,1,17,0.5294,0,0,0.3235,0.05882,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(309),1,1,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(288),1,1,1,28,0.7143,2,0.2,0.4138,0.06897,0,0.1111,0.1111,0,18,18,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(299),1,1,1,17,0.5294,0,0,0.3235,0.05882,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(257),1,1,1,22,0.6364,0,0,0.4286,0.09524,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2857,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(253),1,1,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(243),1,1,1,32,0.1875,0,0,0.25,0.03571,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0.03846,0,0,0,0,0,0,0,0,0,0
